"Original.code";"Original.title";"Action";"Text.change";"Current.code";"Current.title"
"681";16.1404;"Filipino/Tagalog Language and Literature.";"No substantive changes";"No";16.1404;"Filipino/Tagalog Language and Literature. "
"682";16.1405;"Khmer/Cambodian Language and Literature.";"No substantive changes";"No";16.1405;"Khmer/Cambodian Language and Literature. "
"683";16.1406;"Lao/Laotian Language and Literature.";"No substantive changes";"No";16.1406;"Lao Language and Literature. "
"684";16.1407;"Thai Language and Literature.";"No substantive changes";"No";16.1407;"Thai Language and Literature. "
"685";16.1408;"Vietnamese Language and Literature.";"No substantive changes";"No";16.1408;"Vietnamese Language and Literature. "
"686";16.1499;"Southeast Asian and Australasian/Pacific Languages, Literatures, and Linguistics, Other.";"No substantive changes";"No";16.1499;"Southeast Asian and Australasian/Pacific Languages, Literatures, and Linguistics, Other. "
"687";16.15;"Turkic, Ural-Altaic, Caucasian, and Central Asian Languages, Literatures, and Lingustics.";"No substantive changes";"No";16.15;"Turkic, Uralic-Altaic, Caucasian, and Central Asian Languages, Literatures, and Linguistics. "
"688";16.1501;"Turkish Language and Literature.";"No substantive changes";"No";16.1501;"Turkish Language and Literature. "
"689";16.1502;"Finnish and Related Languages, Literatures, and Linguistics.";"No substantive changes";"Yes";16.1502;"Uralic Languages, Literatures, and Linguistics. "
"690";16.1503;"Hungarian/Magyar Language and Literature.";"No substantive changes";"No";16.1503;"Hungarian/Magyar Language and Literature. "
"691";16.1504;"Mongolian Language and Literature.";"No substantive changes";"No";16.1504;"Mongolian Language and Literature. "
"692";16.1599;"Turkic, Ural-Altaic, Caucasian, and Central Asian Languages, Literatures, and Linguistics, Other.";"No substantive changes";"No";16.1599;"Turkic, Uralic-Altaic, Caucasian, and Central Asian Languages, Literatures, and Linguistics, Other. "
"693";16.16;"American Sign Language.";"No substantive changes";"No";16.16;"American Sign Language. "
"694";16.1601;"American Sign Language (ASL).";"No substantive changes";"No";16.1601;"American Sign Language (ASL). "
"695";16.1602;"Linguistics of ASL and Other Sign Languages.";"No substantive changes";"Yes";16.1602;"Linguistics of ASL and Other Sign Languages. "
"696";16.1603;"Sign Language Interpretation and Translation.";"No substantive changes";"No";16.1603;"Sign Language Interpretation and Translation. "
"697";16.1699;"American Sign Language, Other.";"No substantive changes";"No";16.1699;"American Sign Language, Other. "
"698";16.99;"Foreign Languages, Literatures, and Linguistics, Other.";"No substantive changes";"No";16.99;"Foreign Languages, Literatures, and Linguistics, Other. "
"699";16.9999;"Foreign Languages, Literatures, and Linguistics, Other.";"No substantive changes";"No";16.9999;"Foreign Languages, Literatures, and Linguistics, Other. "
"700";19;"FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.";"No substantive changes";"No";19;"FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES. "
"701";19;"Work and Family Studies.";"No substantive changes";"No";19;"Work and Family Studies. "
"702";19;"Work and Family Studies.";"No substantive changes";"No";19;"Work and Family Studies. "
"703";19.01;"Family and Consumer Sciences/Human Sciences, General.";"No substantive changes";"No";19.01;"Family and Consumer Sciences/Human Sciences, General. "
"704";19.0101;"Family and Consumer Sciences/Human Sciences, General.";"No substantive changes";"No";19.0101;"Family and Consumer Sciences/Human Sciences, General. "
"705";19.02;"Family and Consumer Sciences/Human Sciences Business Services.";"No substantive changes";"No";19.02;"Family and Consumer Sciences/Human Sciences Business Services. "
"706";19.0201;"Business Family and Consumer Sciences/Human Sciences.";"No substantive changes";"No";19.0201;"Business Family and Consumer Sciences/Human Sciences. "
"707";19.0202;"Family and Consumer Sciences/Human Sciences Communication.";"No substantive changes";"No";19.0202;"Family and Consumer Sciences/Human Sciences Communication. "
"708";19.0203;"Consumer Merchandising/Retailing Management.";"No substantive changes";"No";19.0203;"Consumer Merchandising/Retailing Management. "
"709";19.0299;"Family and Consumer Sciences/Human Sciences Business Services, Other.";"No substantive changes";"No";19.0299;"Family and Consumer Sciences/Human Sciences Business Services, Other. "
"710";19.04;"Family and Consumer Economics and Related Studies.";"No substantive changes";"No";19.04;"Family and Consumer Economics and Related Studies. "
"711";19.0401;"Family Resource Management Studies, General.";"No substantive changes";"No";19.0401;"Family Resource Management Studies, General. "
"712";19.0402;"Consumer Economics.";"No substantive changes";"No";19.0402;"Consumer Economics. "
"713";19.0403;"Consumer Services and Advocacy.";"No substantive changes";"No";19.0403;"Consumer Services and Advocacy. "
"714";19.0499;"Family and Consumer Economics and Related Services, Other.";"No substantive changes";"No";19.0499;"Family and Consumer Economics and Related Services, Other. "
"715";19.05;"Foods, Nutrition, and Related Services.";"No substantive changes";"No";19.05;"Foods, Nutrition, and Related Services. "
"716";19.0501;"Foods, Nutrition, and Wellness Studies, General.";"No substantive changes";"No";19.0501;"Foods, Nutrition, and Wellness Studies, General. "
"717";19.0504;"Human Nutrition.";"No substantive changes";"No";19.0504;"Human Nutrition. "
"718";19.0505;"Foodservice Systems Administration/Management.";"No substantive changes";"No";19.0505;"Foodservice Systems Administration/Management. "
"719";19.0599;"Foods, Nutrition, and Related Services, Other.";"No substantive changes";"No";19.0599;"Foods, Nutrition, and Related Services, Other. "
"720";19.06;"Housing and Human Environments.";"No substantive changes";"No";19.06;"Housing and Human Environments. "
"721";19.0601;"Housing and Human Environments, General.";"No substantive changes";"No";19.0601;"Housing and Human Environments, General. "
"722";19.0604;"Facilities Planning and Management.";"No substantive changes";"No";19.0604;"Facilities Planning and Management. "
"723";19.0605;"Home Furnishings and Equipment Installers.";"No substantive changes";"No";19.0605;"Home Furnishings and Equipment Installers. "
"724";19.0699;"Housing and Human Environments, Other.";"No substantive changes";"No";19.0699;"Housing and Human Environments, Other. "
"725";19.07;"Human Development, Family Studies, and Related Services.";"No substantive changes";"No";19.07;"Human Development, Family Studies, and Related Services. "
"726";19.0701;"Human Development and Family Studies, General.";"No substantive changes";"No";19.0701;"Human Development and Family Studies, General. "
"727";19.0702;"Adult Development and Aging.";"No substantive changes";"No";19.0702;"Adult Development and Aging. "
"728";19.0704;"Family Systems.";"No substantive changes";"No";19.0704;"Family Systems. "
"729";19.0706;"Child Development.";"No substantive changes";"No";19.0706;"Child Development. "
"730";19.0707;"Family and Community Services.";"No substantive changes";"No";19.0707;"Family and Community Services. "
"731";19.0708;"Child Care and Support Services Management.";"No substantive changes";"No";19.0708;"Child Care and Support Services Management. "
"732";19.0709;"Child Care Provider/Assistant.";"No substantive changes";"No";19.0709;"Child Care Provider/Assistant. "
"733";NA;"";"New";"No";19.071;"Developmental Services Worker. "
"734";19.0799;"Human Development, Family Studies, and Related Services, Other.";"No substantive changes";"No";19.0799;"Human Development, Family Studies, and Related Services, Other. "
"735";19.09;"Apparel and Textiles.";"No substantive changes";"No";19.09;"Apparel and Textiles. "
"736";19.0901;"Apparel and Textiles, General.";"No substantive changes";"No";19.0901;"Apparel and Textiles, General. "
"737";19.0902;"Apparel and Textile Manufacture.";"No substantive changes";"No";19.0902;"Apparel and Textile Manufacture. "
"738";19.0904;"Textile Science.";"No substantive changes";"No";19.0904;"Textile Science. "
"739";19.0905;"Apparel and Textile Marketing Management.";"No substantive changes";"No";19.0905;"Apparel and Textile Marketing Management. "
"740";19.0906;"Fashion and Fabric Consultant.";"No substantive changes";"No";19.0906;"Fashion and Fabric Consultant. "
"741";19.0999;"Apparel and Textiles, Other.";"No substantive changes";"No";19.0999;"Apparel and Textiles, Other. "
"742";19.99;"Family and Consumer Sciences/Human Sciences, Other.";"No substantive changes";"No";19.99;"Family and Consumer Sciences/Human Sciences, Other. "
"743";19.9999;"Family and Consumer Sciences/Human Sciences, Other.";"No substantive changes";"No";19.9999;"Family and Consumer Sciences/Human Sciences, Other. "
"744";21;"TECHNOLOGY EDUCATION/INDUSTRIAL ARTS.";"Deleted";"No";21;"Deleted "
"745";21.01;"Technology Education/Industrial Arts Programs.";"Deleted";"No";21.01;"Deleted "
"746";21.0101;"Technology Education/Industrial Arts.";"Deleted";"No";21.0101;"Deleted "
"747";22;"LEGAL PROFESSIONS AND STUDIES.";"No substantive changes";"No";22;"LEGAL PROFESSIONS AND STUDIES. "
"748";22;"Non-Professional General Legal Studies (Undergraduate).";"No substantive changes";"No";22;"Non-Professional General Legal Studies (Undergraduate). "
"749";22;"Legal Studies, General.";"No substantive changes";"No";22;"Legal Studies, General. "
"750";22.0001;"Pre-Law Studies.";"No substantive changes";"No";22.0001;"Pre-Law Studies. "
"751";22.01;"Law (LL.B, J.D.)";"No substantive changes";"No";22.01;"Law. "
"752";22.0101;"Law (LL.B., J.D.)";"No substantive changes";"No";22.0101;"Law. "
"753";22.02;"Legal Research and Advanced Professional Studies (Post-LL.B./J.D.)";"No substantive changes";"No";22.02;"Legal Research and Advanced Professional Studies. "
"754";22.0201;"Advanced Legal Research/Studies, General (LL.M., M.C.L., M.L.I., M.S.L., J.S.D./S.J.D.)";"No substantive changes";"No";22.0201;"Advanced Legal Research/Studies, General. "
"755";22.0202;"Programs for Foreign Lawyers (LL.M., M.C.L.)";"No substantive changes";"No";22.0202;"Programs for Foreign Lawyers. "
"756";22.0203;"American/U.S. Law/Legal Studies/Jurisprudence (LL.M., M.C.J., J.S.D./S.J.D.)";"No substantive changes";"No";22.0203;"American/U.S. Law/Legal Studies/Jurisprudence. "
"757";22.0204;"Canadian Law/Legal Studies/Jurisprudence (LL.M., M.C.J., J.S.D./S.J.D.)";"No substantive changes";"No";22.0204;"Canadian Law/Legal Studies/Jurisprudence. "
"758";22.0205;"Banking, Corporate, Finance, and Securities Law (LL.M., J.S.D./S.J.D.)";"No substantive changes";"No";22.0205;"Banking, Corporate, Finance, and Securities Law. "
"759";22.0206;"Comparative Law (LL.M., M.C.L., J.S.D./S.J.D.)";"No substantive changes";"No";22.0206;"Comparative Law. "
"760";22.0207;"Energy, Environment, and Natural Resources Law (LL.M., M.S., J.S.D./S.J.D.)";"No substantive changes";"No";22.0207;"Energy, Environment, and Natural Resources Law. "
"761";22.0208;"Health Law (LL.M., M.J., J.S.D./S.J.D.)";"No substantive changes";"No";22.0208;"Health Law. "
"762";22.0209;"International Law and Legal Studies (LL.M., J.S.D./S.J.D.)";"No substantive changes";"No";22.0209;"International Law and Legal Studies. "
"763";22.021;"International Business, Trade, and Tax Law (LL.M., J.S.D./S.J.D.)";"No substantive changes";"No";22.021;"International Business, Trade, and Tax Law. "
"764";22.0211;"Tax Law/Taxation (LL.M, J.S.D./S.J.D.)";"No substantive changes";"No";22.0211;"Tax Law/Taxation. "
"765";NA;"";"New";"No";22.0212;"Intellectual Property Law. "
"766";22.0299;"Legal Research and Advanced Professional Studies, Other.";"No substantive changes";"No";22.0299;"Legal Research and Advanced Professional Studies, Other. "
"767";22.03;"Legal Support Services.";"No substantive changes";"No";22.03;"Legal Support Services. "
"768";22.0301;"Legal Administrative Assistant/Secretary.";"No substantive changes";"No";22.0301;"Legal Administrative Assistant/Secretary. "
"769";22.0302;"Legal Assistant/Paralegal.";"No substantive changes";"No";22.0302;"Legal Assistant/Paralegal. "
"770";22.0303;"Court Reporting/Court Reporter.";"No substantive changes";"No";22.0303;"Court Reporting/Court Reporter. "
"771";22.0399;"Legal Support Services, Other.";"No substantive changes";"No";22.0399;"Legal Support Services, Other. "
"772";22.99;"Legal Professions and Studies, Other.";"No substantive changes";"No";22.99;"Legal Professions and Studies, Other. "
"773";22.9999;"Legal Professions and Studies, Other.";"No substantive changes";"No";22.9999;"Legal Professions and Studies, Other. "
